STATION_NUMBER,STATION_NAME,PROV_TERR_STATE_LOC,HYD_STATUS,REAL_TIME,LATITUDE,LONGITUDE,station_tz,standard_offset,OlsonName
02LG007,GATINEAU (RIVIERE) AU RESERVOIR BASKATONG,QC,DISCONTINUED,FALSE,46.71778106689453,-75.98416900634766,America/Toronto,-5,Etc/GMT+5
02LH001,GATINEAU (RIVIERE) A MANIWAKI,QC,DISCONTINUED,FALSE,46.38277816772461,-75.96611022949219,America/Toronto,-5,Etc/GMT+5
02LH002,DESERT (RIVIERE) EN AMONT DE LA RIVIERE DE L'AIGLE,QC,DISCONTINUED,FALSE,46.473609924316406,-76.043060302734375,America/Toronto,-5,Etc/GMT+5
02LH003,KAZABAZUA (RIVIERE) PRES DE KAZABAZUA,QC,DISCONTINUED,FALSE,45.94332885742188,-76.05583190917969,America/Toronto,-5,Etc/GMT+5
02LH004,PICANOC (RIVIERE) PRES DE WRIGHT,QC,DISCONTINUED,FALSE,46.07749938964844,-76.06944274902344,America/Toronto,-5,Etc/GMT+5
02LH006,GATINEAU (RIVIERE) A ALCOVE,QC,DISCONTINUED,FALSE,45.64527893066406,-75.91944122314453,America/Toronto,-5,Etc/GMT+5
02LH007,GATINEAU (RIVIERE) A BOUCHETTE,QC,DISCONTINUED,FALSE,46.21139144897461,-75.940277099609375,America/Toronto,-5,Etc/GMT+5
02LH008,GATINEAU (RIVIERE) EN AMONT DES RAPIDES TETE DES SIX,QC,DISCONTINUED,FALSE,46.33694076538086,-75.94693756103516,America/Toronto,-5,Etc/GMT+5
02LH009,GATINEAU (RIVIERE) A LA CENTRALE DE PAUGAN-FALLS,QC,DISCONTINUED,FALSE,45.80944061279297,-75.93193817138672,America/Toronto,-5,Etc/GMT+5
02LH011,LAPECHE (RIVIERE) A SAINT-LOUIS-DE-MASHAM,QC,DISCONTINUED,FALSE,45.657501220703125,-76.1402816772461,America/Toronto,-5,Etc/GMT+5
02LH012,MEACH (RUISSEAU) SUR LE CHEMIN DES PINS,QC,DISCONTINUED,FALSE,45.570831298828125,-75.88749694824219,America/Toronto,-5,Etc/GMT+5
02LH013,MEACH (RUISSEAU) EN AVAL DU LAC CARMAN,QC,DISCONTINUED,FALSE,45.598609924316406,-75.91999816894531,America/Toronto,-5,Etc/GMT+5
02LH019,TRENTE ET UN MILLES (LAC DES) A PONT-COMFORT,QC,DISCONTINUED,FALSE,46.08694076538086,-75.84889221191406,America/Toronto,-5,Etc/GMT+5
02LH029,TRENTE ET UN MILLES (LAC DES) AU BARRAGE,QC,ACTIVE,TRUE,46.2761116027832,-75.80388641357422,America/Toronto,-5,Etc/GMT+5
02LH030,GATINEAU (RIVIERE) A LA CENTRALE DES RAPIDES FARMERS,QC,DISCONTINUED,FALSE,45.499168395996094,-75.76416778564453,America/Toronto,-5,Etc/GMT+5
02LH032,PICANOC (RIVIERE) SUR LE CHEMIN DU CAYAMAN A GRACEFIELD,QC,ACTIVE,TRUE,46.07794189453125,-76.06941223144531,America/Toronto,-5,Etc/GMT+5
02LH033,DESERT (RIVIERE) SUR LE CHEMIN LYTTON EN AMONT DE LA CHUTE ROUGE,QC,ACTIVE,TRUE,46.58990097045898,-76.04139709472656,America/Toronto,-5,Etc/GMT+5
02MA002,CATARAQUI RIVER AT CHAFFEYS LOCKS,ON,DISCONTINUED,FALSE,44.578609466552734,-76.320281982421875,America/Toronto,-5,Etc/GMT+5
02MA004,SAND LAKE AT JONES FALLS,ON,DISCONTINUED,FALSE,44.54917144775391,-76.2369384765625,America/Toronto,-5,Etc/GMT+5
02MA005,CRANBERRY LAKE AT BRASS POINT BRIDGE,ON,DISCONTINUED,FALSE,44.46443939208984,-76.277496337890625,America/Toronto,-5,Etc/GMT+5
02MA006,COLONEL BY LAKE AT KINGSTON MILLS,ON,DISCONTINUED,FALSE,44.29471969604492,-76.445556640625,America/Toronto,-5,Etc/GMT+5
02MA008,OPINICON LAKE AT DAVIS LOCKS,ON,DISCONTINUED,FALSE,44.56499862670898,-76.29694366455078,America/Toronto,-5,Etc/GMT+5
02MB003,ST. LAWRENCE RIVER AT BROCKVILLE,ON,DISCONTINUED,FALSE,44.59305953979492,-75.67832946777344,America/Toronto,-5,Etc/GMT+5
02MB005,ST. LAWRENCE RIVER AT IROQUOIS,ON,DISCONTINUED,FALSE,44.84056091308594,-75.309722900390625,America/Toronto,-5,Etc/GMT+5
02MB007,ST. LAWRENCE RIVER AT BROCKVILLE,ON,ACTIVE,FALSE,44.586891174316406,-75.68199920654297,America/Toronto,-5,Etc/GMT+5
02MB008,ST. LAWRENCE RIVER AT IROQUOIS ISLAND (ABOVE),ON,ACTIVE,FALSE,44.82233047485352,-75.320556640625,America/Toronto,-5,Etc/GMT+5
02MB009,ST. LAWRENCE RIVER AT IROQUOIS ISLAND (BELOW),ON,DISCONTINUED,FALSE,44.836669921875,-75.3102798461914,America/Toronto,-5,Etc/GMT+5
02MC002,ST. LAWRENCE RIVER AT CORNWALL,ON,DISCONTINUED,FALSE,45.00582885742188,-74.79528045654297,America/New_York,-5,Etc/GMT+5
02MC007,SAINT-LOUIS (RIVIERE) PRES DE SAINT-LOUIS-DE-GONZAGUE,QC,DISCONTINUED,FALSE,45.223609924316406,-73.97638702392578,America/Toronto,-5,Etc/GMT+5
02MC009,SOUTH RAISIN RIVER DIVERSION AT LONG SAULT,ON,DISCONTINUED,FALSE,45.029441833496094,-74.8888931274414,America/Toronto,-5,Etc/GMT+5
02MC010,SAINT-LAURENT (FLEUVE) - CENTRALE DE BEAUHARNOIS,QC,DISCONTINUED,FALSE,45.29999923706055,-73.90833282470703,America/Toronto,-5,Etc/GMT+5
02MC016,SAINT-LAURENT (FLEUVE) A COTEAU-LANDING,QC,DISCONTINUED,FALSE,45.25305938720703,-74.21138763427734,America/Toronto,-5,Etc/GMT+5
02MC017,SAINT-LAURENT (FLEUVE) A COTEAU-DU-LAC,QC,DISCONTINUED,FALSE,45.29639053344727,-74.16667175292969,America/Toronto,-5,Etc/GMT+5
02MC018,SAINT-LAURENT (FLEUVE) - CENTRALE DES CEDRES,QC,DISCONTINUED,FALSE,45.30833053588867,-74.06944274902344,America/Toronto,-5,Etc/GMT+5
02MC019,SAINT-LAURENT (FLEUVE) EN AMONT DE L'ECLUSE A BEAUHARNOIS,QC,DISCONTINUED,FALSE,45.29972076416016,-73.93055725097656,America/Toronto,-5,Etc/GMT+5
02MC020,SAINT-LAURENT (FLEUVE) EN AVAL DE L'ECLUSE A BEAUHARNOIS,QC,DISCONTINUED,FALSE,45.32027816772461,-73.916107177734375,America/Toronto,-5,Etc/GMT+5
02MC021,SAINT-LAURENT (FLEUVE) - BARRAGES COTEAUX,QC,DISCONTINUED,FALSE,45.272499084472656,-74.181671142578125,America/Toronto,-5,Etc/GMT+5
02MC022,ST. LAWRENCE RIVER BELOW CORNWALL CANAL,ON,ACTIVE,FALSE,45.01472091674805,-74.71150207519531,America/Toronto,-5,Etc/GMT+5
02MC023,ST. LAWRENCE RIVER AT SUMMERSTOWN,ON,ACTIVE,FALSE,45.05997085571289,-74.55419158935547,America/Toronto,-5,Etc/GMT+5
02MC024,SAINT-LAURENT (FLEUVE)(CHENAL BEAUHARNOIS) LAC SAINT FRANCOIS,QC,DISCONTINUED,FALSE,45.29999923706055,-73.90833282470703,America/Toronto,-5,Etc/GMT+5
02MC025,SAINT-LAURENT (FLEUVE)(CHENAL BEAUHARNOIS) - LES CHENAUX,QC,DISCONTINUED,FALSE,45.29999923706055,-73.90833282470703,America/Toronto,-5,Etc/GMT+5
02MC029,SAINT-LAURENT (FLEUVE) AU BARRAGE DE L'ILE,QC,DISCONTINUED,FALSE,45.29777908325195,-74.0666732788086,America/Toronto,-5,Etc/GMT+5
02NA001,SAINT-MAURICE (RIVIERE) EN AVAL DU BARRAGE GOUIN,QC,DISCONTINUED,FALSE,48.33610916137695,-74.05860900878906,America/Toronto,-5,Etc/GMT+5
02NA003,SAINT-MAURICE (RIVIERE) AU RESERVOIR GOUIN,QC,DISCONTINUED,FALSE,48.35417175292969,-74.10138702392578,America/Toronto,-5,Etc/GMT+5
02NB001,MANOUANE (RIVIERE) AU RESERVOIR CHATEAUVERT,QC,DISCONTINUED,FALSE,47.75860977172852,-73.89360809326172,America/Toronto,-5,Etc/GMT+5
02NB002,MANOUANE (RIVIERE) EN AVAL DU BARRAGE MANOUANE,QC,DISCONTINUED,FALSE,47.63222122192383,-74.003326416015625,America/Toronto,-5,Etc/GMT+5
02NB003,MANOUANE (RIVIERE) AU RESERVOIR KEMPT,QC,DISCONTINUED,FALSE,47.54999923706055,-74.1833267211914,America/Toronto,-5,Etc/GMT+5
02NB004,SINCENNES (LAC) AU RESERVOIR SINCENNES,QC,DISCONTINUED,FALSE,47.53694152832031,-73.8880615234375,America/Toronto,-5,Etc/GMT+5
02NB005,MONDONAC (RIVIERE) AU RESEVOIR MONDONAC,QC,DISCONTINUED,FALSE,47.45222091674805,-73.93277740478516,America/Toronto,-5,Etc/GMT+5
02NB006,MANOUANE (RIVIERE) AU RESERVOIR MANOUANE,QC,DISCONTINUED,FALSE,47.63444137573242,-74,America/Toronto,-5,Etc/GMT+5
02NC001,SAINT-MAURICE (RIVIERE) PRES DE SANMAUR,QC,DISCONTINUED,FALSE,47.89693832397461,-73.77610778808594,America/Toronto,-5,Etc/GMT+5
02NC002,SAINT-MAURICE (RIVIERE) A LA CENTRALE DU RAPIDE BLANC,QC,DISCONTINUED,FALSE,47.79639053344727,-72.96833038330078,America/Toronto,-5,Etc/GMT+5
02NC003,SAINT-MAURICE (RIVIERE) A LA CENTRALE TRENCHE,QC,DISCONTINUED,FALSE,47.75389099121094,-72.8791732788086,America/Toronto,-5,Etc/GMT+5
02ND001,VERMILLON (RIVIERE) PRES DE LA RIVIERE SAINT-MAURICE,QC,DISCONTINUED,FALSE,47.65555953979492,-72.96278381347656,America/Toronto,-5,Etc/GMT+5
02ND002,VERMILLON (RIVIERE) A VERMILLON,QC,DISCONTINUED,FALSE,47.67193984985352,-73.00110626220703,America/Toronto,-5,Etc/GMT+5
02ND003,VERMILLON (RIVIERE) EN AVAL DE LA RIVIERE DES PRAIRIES,QC,ACTIVE,TRUE,47.6763916015625,-73.04277801513672,America/Toronto,-5,Etc/GMT+5
02NE001,SAINT-MAURICE (RIVIERE) A FITZPATRICK,QC,DISCONTINUED,FALSE,47.478328704833984,-72.77667236328125,America/Toronto,-5,Etc/GMT+5
02NE002,SAINT-MAURICE (RIVIERE) A LA CENTRALE DE LA TUQUE,QC,DISCONTINUED,FALSE,47.44417190551758,-72.79750061035156,America/Toronto,-5,Etc/GMT+5
02NE003,SAINT-MAURICE (RIVIERE) EN AVAL DE LA RIVIERE VERMILLON,QC,DISCONTINUED,FALSE,47.61249923706055,-72.91416931152344,America/Toronto,-5,Etc/GMT+5
02NE007,CROCHE (RIVIERE) A LA CROCHE,QC,DISCONTINUED,FALSE,47.584171295166016,-72.74305725097656,America/Toronto,-5,Etc/GMT+5
02NE009,CINCONSINE (RUISSEAU) AU RESERVOIR CINCONSINE,QC,DISCONTINUED,FALSE,47.37805938720703,-73.02693939208984,America/Toronto,-5,Etc/GMT+5
02NE011,"CROCHE (RIVIERE) A 2,6 KM EN AVAL DU RUISSEAU CHANGY",QC,ACTIVE,TRUE,47.76721954345703,-72.7366714477539,America/Toronto,-5,Etc/GMT+5
02NF001,MATAWIN (RIVIERE) PRES DE LA RIVIERE SAINT-MAURICE,QC,DISCONTINUED,FALSE,46.9011116027832,-72.95166778564453,America/Toronto,-5,Etc/GMT+5
02NF002,MATAWIN (RIVIERE) AU RESERVOIR MATAWIN,QC,DISCONTINUED,FALSE,46.86333084106445,-73.65833282470703,America/Toronto,-5,Etc/GMT+5
02NF003,MATAWIN (RIVIERE) A SAINT-MICHEL-DES-SAINTS,QC,ACTIVE,TRUE,46.685829162597656,-73.91416931152344,America/Toronto,-5,Etc/GMT+5
02NF004,MATAWIN (RIVIERE) EN AMONT DE LA ROUTE NO. 131,QC,DISCONTINUED,FALSE,46.665828704833984,-73.97611236572266,America/Toronto,-5,Etc/GMT+5
02NF005,MATAWIN (RIVIERE) EN AVAL DU BARRAGE MATAWIN,QC,DISCONTINUED,FALSE,46.86471939086914,-73.64971923828125,America/Toronto,-5,Etc/GMT+5
02NG001,SAINT-MAURICE (RIVIERE) A LA CENTRALE DE GRANDE-MERE,QC,DISCONTINUED,FALSE,46.61582946777344,-72.679443359375,America/Toronto,-5,Etc/GMT+5
02NG002,MEKINAK (RIVIERE) PRES DE LA RIVIERE SAINT-MAURICE,QC,DISCONTINUED,FALSE,46.89638900756836,-72.72666931152344,America/Toronto,-5,Etc/GMT+5
02NG004,SAINT-MAURICE (RIVIERE) EN AVAL DE LA RIVIERE MATAWIN,QC,DISCONTINUED,FALSE,46.89360809326172,-72.93000030517578,America/Toronto,-5,Etc/GMT+5
02NG005,SAINT-MAURICE (RIVIERE) A LA CENTRALE DE LA GABELLE,QC,DISCONTINUED,FALSE,46.449440002441406,-72.73999786376953,America/Toronto,-5,Etc/GMT+5
02NG006,SAINT-MAURICE (RIVIERE) A LA CENTRALE DE SHAWINIGAN,QC,DISCONTINUED,FALSE,46.53556060791016,-72.76583099365234,America/Toronto,-5,Etc/GMT+5
02NG009,SHAWINIGAN (RIVIERE) PRES DE LA RIVIERE SAINT-MAURICE,QC,DISCONTINUED,FALSE,46.58000183105469,-72.75250244140625,America/Toronto,-5,Etc/GMT+5
02NG012,MEKINAC (RIVIERE) EN AVAL DE SAINT-JOSEPH-DE-MEKINAC,QC,DISCONTINUED,FALSE,46.90694046020508,-72.71556091308594,America/Toronto,-5,Etc/GMT+5
02NG014,SOURIS (LAC DES),QC,DISCONTINUED,FALSE,46.584720611572266,-72.98388671875,America/Toronto,-5,Etc/GMT+5
02NG017,PILES (LAC DES),QC,DISCONTINUED,FALSE,46.64167022705078,-72.78056335449219,America/Toronto,-5,Etc/GMT+5
02NG019,PILES (LAC DES) A 50 METRES EN AMONT DU BARRAGE,QC,ACTIVE,FALSE,46.659400939941406,-72.77410125732422,America/Toronto,-5,Etc/GMT+5
02OA001,CHATEAUGUAY (RIVIERE) EN AVAL DE LA ROUTE NO. 205,QC,DISCONTINUED,FALSE,45.286109924316406,-73.80278015136719,America/Toronto,-5,Etc/GMT+5
02OA002,PRAIRIES (RIVIERE DES) A CARTIERVILLE,QC,DISCONTINUED,FALSE,45.53388977050781,-73.7300033569336,America/Toronto,-5,Etc/GMT+5
02OA004,PRAIRIES (RIVIERE DES) AU RAPIDE DU CHEVAL BLANC,QC,ACTIVE,TRUE,45.51832962036133,-73.842498779296875,America/Toronto,-5,Etc/GMT+5
02OA006,PRAIRIES (RIVIERE DES) A AHUNTSIC,QC,DISCONTINUED,FALSE,45.55693817138672,-73.67610931396484,America/Toronto,-5,Etc/GMT+5
02OA012,CHATEAUGUAY (RIVIERE) A CHATEAUGUAY-CENTRE,QC,DISCONTINUED,FALSE,45.36167144775391,-73.74806213378906,America/Toronto,-5,Etc/GMT+5
02OA015,MILLE ILES (RIVIERE DES) A LAVAL OUEST,QC,DISCONTINUED,FALSE,45.540828704833984,-73.88139343261719,America/Toronto,-5,Etc/GMT+5
02OA017,SAINT-LAURENT (FLEUVE) AU PONT MERCIER,QC,DISCONTINUED,FALSE,45.42028045654297,-73.65193939208984,America/Toronto,-5,Etc/GMT+5
02OA018,PRAIRIES (RIVIERE DES) AUX RAPIDES DU CHEVAL BLANC,QC,DISCONTINUED,FALSE,45.519718170166016,-73.834716796875,America/Toronto,-5,Etc/GMT+5
02OA019,PRAIRIES (RIVIERE DES) A ROXBORO,QC,DISCONTINUED,FALSE,45.51556015014648,-73.81360626220703,America/Toronto,-5,Etc/GMT+5
02OA020,PRAIRIES (RIVIERE DES) A DUVERNAY EST,QC,DISCONTINUED,FALSE,45.65250015258789,-73.600830078125,America/Toronto,-5,Etc/GMT+5
02OA021,DEUX MONTAGNES (LAC DES) AU QUAI DE VAUDREUIL,QC,DISCONTINUED,FALSE,45.400001525878906,-74.02333068847656,America/Toronto,-5,Etc/GMT+5
02OA024,RIVE SUD (CANAL DE LA) A COTE-SAINTE-CATHERINE,QC,DISCONTINUED,FALSE,45.40610885620117,-73.5763931274414,America/Toronto,-5,Etc/GMT+5
02OA025,BELLE RIVIERE (RIVIERE) A SAINTE-SCHOLASTIQUE,QC,DISCONTINUED,FALSE,45.65193939208984,-74.09221649169922,America/Toronto,-5,Etc/GMT+5
02OA026,BELLE RIVIERE (RIVIERE) AU BARRAGE PRES DE SAINTE-SCHOLASTIQUE,QC,DISCONTINUED,FALSE,45.63999938964844,-74.09916687011719,America/Toronto,-5,Etc/GMT+5
02OA028,CHENE (RIVIERE DU) AU SUD DU VILLAGE DE BELLE-RIVIERE,QC,DISCONTINUED,FALSE,45.61333084106445,-74.10472106933594,America/Toronto,-5,Etc/GMT+5
02OA030,MASCOUCHE (RIVIERE) PRES DE SAINT-JANVIER,QC,DISCONTINUED,FALSE,45.69166946411133,-73.93805694580078,America/Toronto,-5,Etc/GMT+5
02OA031,CHICOT (RIVIERE DU) PRES DE SAINTE-MONIQUE,QC,DISCONTINUED,FALSE,45.65528106689453,-73.9669418334961,America/Toronto,-5,Etc/GMT+5
02OA032,CHIENS (RIVIERE AUX) PRES DE BOISBRIAND,QC,DISCONTINUED,FALSE,45.63777923583984,-73.91416931152344,America/Toronto,-5,Etc/GMT+5
02OA034,CHATEAUGUAY (RIVIERE) A SAINTE-MARTINE,QC,DISCONTINUED,FALSE,45.25333023071289,-73.80027770996094,America/Toronto,-5,Etc/GMT+5
02OA035,MILLE ILES (RIVIERE DES) EN AVAL DU LAC DES DEUX MONTAGNES,QC,DISCONTINUED,FALSE,45.54167175292969,-73.87306213378906,America/Toronto,-5,Etc/GMT+5
02OA036,PRAIRIES (RIVIERE DES) A CARTIERVILLE,QC,DISCONTINUED,FALSE,45.508888244628906,-73.793609619140625,America/Toronto,-5,Etc/GMT+5
02OA038,PRAIRIES (RIVIERE DES) A PONT VIAU,QC,DISCONTINUED,FALSE,45.55860900878906,-73.676666259765625,America/Toronto,-5,Etc/GMT+5
02OA040,SAINT-LAURENT (FLEUVE) A LACHINE,QC,DISCONTINUED,FALSE,45.43111038208008,-73.671112060546875,America/Toronto,-5,Etc/GMT+5
02OA043,SAINT-LAURENT (FLEUVE) EN AMONT DE L'ECLUSE A COTE-SAINTE-CATHERINE,QC,DISCONTINUED,FALSE,45.408329010009766,-73.57472229003906,America/Toronto,-5,Etc/GMT+5
02OA044,SAINT-LAURENT (FLEUVE) EN AMONT DE L'ECLUSE A SAINT-LAMBERT,QC,DISCONTINUED,FALSE,45.4877815246582,-73.5088882446289,America/Toronto,-5,Etc/GMT+5
02OA045,SAINT-LAURENT (FLEUVE) EN AVAL DE L'ECLUSE A SAINT-LAMBERT,QC,DISCONTINUED,FALSE,45.50389099121094,-73.52111053466797,America/Toronto,-5,Etc/GMT+5
02OA046,SAINT-LAURENT (FLEUVE) A MONTREAL (JETEE NO. 1),QC,DISCONTINUED,FALSE,45.50471878051758,-73.5513916015625,America/Toronto,-5,Etc/GMT+5
02OA047,SAINT-LAURENT (FLEUVE) AU QUAI DE LA RUE FRONTENAC (MONTREAL),QC,DISCONTINUED,FALSE,45.52861022949219,-73.54277801513672,America/Toronto,-5,Etc/GMT+5
02OA048,SAINT-LAURENT (FLEUVE) A LONGUE-POINTE,QC,DISCONTINUED,FALSE,45.58277893066406,-73.50721740722656,America/Toronto,-5,Etc/GMT+5
02OA049,SAINT-LAURENT (FLEUVE) A POINTE-AUX-TREMBLES,QC,DISCONTINUED,FALSE,45.63222122192383,-73.4911117553711,America/Toronto,-5,Etc/GMT+5
02OA050,SAINT-LAURENT (FLEUVE) A VARENNES,QC,DISCONTINUED,FALSE,45.68471908569336,-73.44389343261719,America/Toronto,-5,Etc/GMT+5
02OA054,CHATEAUGUAY (RIVIERE) A 2 KM EN AMONT DU PONT-ROUTE 132,QC,ACTIVE,TRUE,45.331939697265625,-73.7619400024414,America/Toronto,-5,Etc/GMT+5
02OA055,NORTON (RUISSEAU) EN AVAL DU BARRAGE DE SAINTE-CLOTHILDE,QC,DISCONTINUED,FALSE,45.14944076538086,-73.706390380859375,America/Toronto,-5,Etc/GMT+5
02OA056,NORTON (RUISSEAU) PRES DU BARRAGE DE SAINTE-CLOTHILDE,QC,DISCONTINUED,FALSE,45.157501220703125,-73.71916961669922,America/Toronto,-5,Etc/GMT+5
02OA057,"ANGLAIS (RIVIERE DES) A 1,1 KM EN AVAL DU PONT-ROUTE A TRES-SAINT-SACREMENT",QC,ACTIVE,TRUE,45.17499923706055,-73.845001220703125,America/Toronto,-5,Etc/GMT+5
02OA059,ANGLAIS (RIVIERE DES) A HOWICK,QC,DISCONTINUED,FALSE,45.18333053588867,-73.84528350830078,America/Toronto,-5,Etc/GMT+5
02OA060,OUTARDES EST (RIVIERE AUX) PRES DE ANDERSONS CORNERS,QC,DISCONTINUED,FALSE,45.077781677246094,-74.040557861328125,America/Toronto,-5,Etc/GMT+5
02OA061,OUTARDES EST (RIVIERE AUX) PRES DE LA RIVIERE AUX OUTARDES,QC,DISCONTINUED,FALSE,45.0988883972168,-74.0647201538086,America/Toronto,-5,Etc/GMT+5
02OA062,TROUT (RIVIERE) A KELVINGROVE,QC,DISCONTINUED,FALSE,45.050559997558594,-74.23278045654297,America/Toronto,-5,Etc/GMT+5
02OA065,MILLE ILES (RIVIERE DES) A SAINTE-ROSE,QC,DISCONTINUED,FALSE,45.533329010009766,-73.882781982421875,America/Toronto,-5,Etc/GMT+5
02OA069,PRAIRIES (RIVIERE DES) A SAINTE-GENEVIEVE-DE-PIERREFONDS,QC,DISCONTINUED,FALSE,45.47972106933594,-73.87444305419922,America/Toronto,-5,Etc/GMT+5
02OA072,PRAIRIES (RIVIERE DES) A LA CENTRALE DES PRAIRIES,QC,DISCONTINUED,FALSE,45.58943939208984,-73.65778350830078,America/Toronto,-5,Etc/GMT+5
02OA075,PRAIRIES (RIVIERE DES) A SAINT-VINCENT DE PAUL,QC,DISCONTINUED,FALSE,45.6119384765625,-73.64167022705078,America/Toronto,-5,Etc/GMT+5
02OA076,PRAIRIES (RIVIERE DES) A L'ILE MAHEU,QC,DISCONTINUED,FALSE,45.68082809448242,-73.54805755615234,America/Toronto,-5,Etc/GMT+5
02OA078,BELLE RIVIERE (LA) PRES DE LA RIVIERE DU CHENE,QC,DISCONTINUED,FALSE,45.61611175537109,-74.103607177734375,America/Toronto,-5,Etc/GMT+5
02OA079,PETITE RIVIERE (LA) PRES DE LA RIVIERE DU CHENE,QC,DISCONTINUED,FALSE,45.5766716003418,-74.01139068603516,America/Toronto,-5,Etc/GMT+5
02OA080,CHENE (RIVIERE DU) A LA FRESNIERE,QC,DISCONTINUED,FALSE,45.560279846191406,-73.977783203125,America/Toronto,-5,Etc/GMT+5
02OA081,CHENE (RIVIERE DU) PRES DE L'EMBOUCHURE,QC,DISCONTINUED,FALSE,45.55778121948242,-73.89582824707031,America/Toronto,-5,Etc/GMT+5
02OA082,MASCOUCHE (RIVIERE) EN AVAL DE LA RIVIERE SAINT-PIERRE,QC,DISCONTINUED,FALSE,45.76082992553711,-73.630828857421875,America/Toronto,-5,Etc/GMT+5
02OA083,MASCOUCHE (RIVIERE) PRES DE LA RIVIERE SAINT-PIERRE,QC,DISCONTINUED,FALSE,45.7611083984375,-73.63417053222656,America/Toronto,-5,Etc/GMT+5
02OA085,NORTON (RUISSEAU) AU BARRAGE A SAINT-CLOTHILDE,QC,DISCONTINUED,FALSE,45.14889144897461,-73.6763916015625,America/Toronto,-5,Etc/GMT+5
02OA087,CHATEAUGUAY (RIVIERE) PRES DE ATHELSTAN,QC,DISCONTINUED,FALSE,45.03472137451172,-74.184173583984375,America/Toronto,-5,Etc/GMT+5
02OA088,MILLE-ILES (RIVIERE DES) AU BARRAGE DE TERREBONNE,QC,ACTIVE,TRUE,45.69306182861328,-73.6494369506836,America/Toronto,-5,Etc/GMT+5
02OA090,QUINCHIEN (RIVIERE) A DORION,QC,DISCONTINUED,FALSE,45.388328552246094,-74.05082702636719,America/Toronto,-5,Etc/GMT+5
02OA091,RAQUETTE (RIVIERE A LA),QC,DISCONTINUED,FALSE,45.45750045776367,-74.22943878173828,America/Toronto,-5,Etc/GMT+5
02OA092,CHENE (RIVIERE DU),QC,DISCONTINUED,FALSE,45.560279846191406,-73.91972351074219,America/Toronto,-5,Etc/GMT+5
02OA094,MILLE ILES (RIVIERE DES) A BARRAGE DU GRAND-MOULIN ,QC,ACTIVE,TRUE,45.533199310302734,-73.88240051269531,America/Toronto,-5,Etc/GMT+5
02OA095,MILLE-ILES (RIVIERE DES)  EN AVAL DU BARRAGE GRAND-MOULIN A DEUX-MONTAGNES,QC,ACTIVE,TRUE,45.533199310302734,-73.88240051269531,America/Toronto,-5,Etc/GMT+5
02OA096,SAINT-LAURENT (FLEUVE) EN AVAL DE MONTREAL,QC,DISCONTINUED,FALSE,45.70777893066406,-73.458892822265625,America/Toronto,-5,Etc/GMT+5
02OA102,DES MILLES-ILES (RIVIERE) A L'USINE DE POMPAGE A DEUX-MONTAGNES,QC,ACTIVE,FALSE,45.54056167602539,-73.88667297363281,America/Toronto,-5,Etc/GMT+5
02OA105,DEUX MONTAGNES (LAC DES) A POINTE-CALUMET,QC,ACTIVE,TRUE,45.48917007446289,-73.978607177734375,America/Toronto,-5,Etc/GMT+5
02OA108,CHATEAUGUAY (RIVIERE) A HUNTINGDON,QC,ACTIVE,TRUE,45.087100982666016,-74.1718978881836,America/Toronto,-5,Etc/GMT+5
02OB001,L'ASSOMPTION (RIVIERE) A SAINT-COME,QC,DISCONTINUED,FALSE,46.27082824707031,-73.77166748046875,America/Toronto,-5,Etc/GMT+5
02OB002,L'ASSOMPTION (RIVIERE) A JOLIETTE NO.1,QC,DISCONTINUED,FALSE,46.0122184753418,-73.429718017578125,America/Toronto,-5,Etc/GMT+5
02OB003,QUAREAU (RIVIERE) A RAWDON,QC,DISCONTINUED,FALSE,46.040828704833984,-73.717498779296875,America/Toronto,-5,Etc/GMT+5
02OB004,L'ASSOMPTION (RIVIERE) A CHARLEMAGNE,QC,DISCONTINUED,FALSE,45.71749877929688,-73.48388671875,America/Toronto,-5,Etc/GMT+5
02OB006,L'ASSOMPTION (RIVIERE) A L'ASSOMPTION,QC,DISCONTINUED,FALSE,45.82527923583984,-73.42305755615234,America/Toronto,-5,Etc/GMT+5
02OB007,L'ASSOMPTION (RIVIERE) A JOLIETTE NO.2,QC,DISCONTINUED,FALSE,46.01361083984375,-73.43138885498047,America/Toronto,-5,Etc/GMT+5
02OB008,L'ASSOMPTION (RIVIERE) AU PONT-ROUTE 158 A JOLIETTE,QC,ACTIVE,TRUE,46.01028060913086,-73.42749786376953,America/Toronto,-5,Etc/GMT+5
02OB009,SAINT-LAURENT (FLEUVE) A REPENTIGNY,QC,DISCONTINUED,FALSE,45.74222183227539,-73.4366683959961,America/Toronto,-5,Etc/GMT+5
02OB010,SAINT-LAURENT (FLEUVE) A LAVALTRIE,QC,DISCONTINUED,FALSE,45.883331298828125,-73.27361297607422,America/Toronto,-5,Etc/GMT+5
02OB012,ACHIGAN (RIVIERE DE L') ECHELLE NO.1,QC,DISCONTINUED,FALSE,45.9244384765625,-73.9508285522461,America/Toronto,-5,Etc/GMT+5
02OB013,ACHIGAN (RIVIERE DE L') ECHELLE NO.2,QC,DISCONTINUED,FALSE,45.9244384765625,-73.9508285522461,America/Toronto,-5,Etc/GMT+5
02OB014,ACHIGAN (RIVIERE DE L') ECHELLE NO.3,QC,DISCONTINUED,FALSE,45.9244384765625,-73.9508285522461,America/Toronto,-5,Etc/GMT+5
